[2025-05-13 09:13:23] PID 13 | 192.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:13:23] PID 14 | 201.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:13:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:13:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:14:23] 📊 Всего Python-памяти: 1581.80 MB
[2025-05-13 09:14:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:14:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:14:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:14:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:14:23] PID 11 | 189.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:14:23] PID 12 | 193.33 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:14:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:14:23] PID 14 | 201.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:14:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:14:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:15:23] 📊 Всего Python-памяти: 1575.84 MB
[2025-05-13 09:15:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:15:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:15:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:15:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:15:23] PID 11 | 184.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:15:23] PID 12 | 193.33 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:15:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:15:23] PID 14 | 201.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:15:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:15:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:16:23] 📊 Всего Python-памяти: 1581.82 MB
[2025-05-13 09:16:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:16:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:16:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:16:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:16:23] PID 11 | 187.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:16:23] PID 12 | 193.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:16:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:16:23] PID 14 | 203.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:16:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:16:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:17:23] 📊 Всего Python-памяти: 1581.86 MB
[2025-05-13 09:17:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:17:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:17:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:17:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:17:23] PID 11 | 188.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:17:23] PID 12 | 193.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:17:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:17:23] PID 14 | 203.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:17:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:17:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:18:23] 📊 Всего Python-памяти: 1579.82 MB
[2025-05-13 09:18:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:18:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:18:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:18:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:18:23] PID 11 | 183.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:18:23] PID 12 | 193.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:18:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:18:23] PID 14 | 205.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:18:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:18:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:19:23] 📊 Всего Python-памяти: 1583.86 MB
[2025-05-13 09:19:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:19:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:19:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:19:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:19:23] PID 11 | 186.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:19:23] PID 12 | 193.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:19:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:19:23] PID 14 | 207.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:19:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:19:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:20:23] 📊 Всего Python-памяти: 1583.82 MB
[2025-05-13 09:20:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:20:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:20:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:20:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:20:23] PID 11 | 185.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:20:23] PID 12 | 193.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:20:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:20:23] PID 14 | 207.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:20:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:20:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:21:23] 📊 Всего Python-памяти: 1581.85 MB
[2025-05-13 09:21:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:21:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:21:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:21:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:21:23] PID 11 | 182.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:21:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:21:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:21:23] PID 14 | 207.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:21:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:21:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:22:23] 📊 Всего Python-памяти: 1587.79 MB
[2025-05-13 09:22:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:22:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:22:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:22:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:22:23] PID 11 | 185.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:22:23] PID 12 | 197.32 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:22:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:22:23] PID 14 | 207.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:22:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:22:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:23:23] 📊 Всего Python-памяти: 1585.85 MB
[2025-05-13 09:23:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:23:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:23:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:23:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:23:23] PID 11 | 186.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:23:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:23:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:23:23] PID 14 | 207.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:23:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:23:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:24:23] 📊 Всего Python-памяти: 1585.81 MB
[2025-05-13 09:24:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:24:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:24:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:24:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:24:23] PID 11 | 183.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:24:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:24:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:24:23] PID 14 | 209.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:24:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:24:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:25:23] 📊 Всего Python-памяти: 1589.85 MB
[2025-05-13 09:25:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:25:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:25:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:25:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:25:23] PID 11 | 188.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:25:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:25:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:25:23] PID 14 | 209.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:25:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:25:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:26:23] 📊 Всего Python-памяти: 1589.81 MB
[2025-05-13 09:26:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:26:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:26:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:26:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:26:23] PID 11 | 187.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:26:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:26:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:26:23] PID 14 | 209.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:26:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:26:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:27:23] 📊 Всего Python-памяти: 1587.86 MB
[2025-05-13 09:27:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:27:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:27:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:27:23] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:27:23] PID 11 | 184.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:27:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:27:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:27:23] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:27:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:27:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:28:23] 📊 Всего Python-памяти: 1591.82 MB
[2025-05-13 09:28:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:28:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:28:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:28:23] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:28:23] PID 11 | 187.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:28:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:28:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:28:23] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:28:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:28:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:29:23] 📊 Всего Python-памяти: 1591.85 MB
[2025-05-13 09:29:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:29:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:29:23] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:29:23] PID 10 | 201.66 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:29:23] PID 11 | 188.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:29:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:29:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:29:23] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:29:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:29:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:30:23] 📊 Всего Python-памяти: 1587.82 MB
[2025-05-13 09:30:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:30:23] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:30:23] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:30:23] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:30:23] PID 11 | 183.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:30:23] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:30:23] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:30:23] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:30:23] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:30:23] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:31:23] 📊 Всего Python-памяти: 1591.86 MB
[2025-05-13 09:31:23] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:31:24] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:31:24] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:31:24] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:31:24] PID 11 | 188.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:31:24] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:31:24] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:31:24] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:31:24] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:31:24] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:32:24] 📊 Всего Python-памяти: 1591.82 MB
[2025-05-13 09:32:24] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:32:24] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:32:24] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:32:24] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:32:24] PID 11 | 187.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:32:24] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:32:24] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:32:24] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:32:24] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:32:24] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:33:24] 📊 Всего Python-памяти: 1587.86 MB
[2025-05-13 09:33:24] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:33:24] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:33:24] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:33:24] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:33:24] PID 11 | 184.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:33:24] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:33:24] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:33:24] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:33:24] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:33:24] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:34:24] 📊 Всего Python-памяти: 1591.82 MB
[2025-05-13 09:34:24] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:34:24] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:34:24] PID 9 | 192.08 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:34:24] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:34:24] PID 11 | 187.89 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
[2025-05-13 09:34:24] PID 12 | 195.34 MB | /usr/local/bin/python bots/doge_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:34:24] PID 13 | 194.02 MB | /usr/local/bin/python bots/xrp_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:34:24] PID 14 | 211.79 MB | /usr/local/bin/python bots/xrp_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:34:24] PID 15 | 195.50 MB | /usr/local/bin/python bots/doge_grid/3 Запись позиций.py --symbol XRPUSDT
[2025-05-13 09:34:24] PID 16 | 189.60 MB | /usr/local/bin/python bots/doge_grid/4 Торговля.py --symbol XRPUSDT
[2025-05-13 09:35:24] 📊 Всего Python-памяти: 1591.86 MB
[2025-05-13 09:35:24] PID 1 | 12.36 MB | python run_strategies.py
[2025-05-13 09:35:24] PID 8 | 11.57 MB | /usr/local/bin/python memory_watcher.py
[2025-05-13 09:35:24] PID 9 | 191.99 MB | /usr/local/bin/python bots/xrp_grid/1 Формирование базы.py
[2025-05-13 09:35:24] PID 10 | 201.67 MB | /usr/local/bin/python bots/xrp_grid/2 Подготовка данных к тесту.py
[2025-05-13 09:35:24] PID 11 | 188.01 MB | /usr/local/bin/python bots/doge_grid/1 Формирование базы.py
